t,x_t,y_t
0.0057,0.0,19.988603248382766
0.0058000000000000005,0.0,19.988403363349708
0.0059,0.0,19.98820348031549
0.006,0.0,19.988003599280095
0.0061,0.0,19.987803720243498
0.006200000000000001,0.0,19.987603843205683
0.0063,0.0,19.98740396816663
0.0064,0.0,19.987204095126312
0.006500000000000001,0.0,19.987004224084718
0.0066,0.0,19.986804355041823
0.0067,0.0,19.98660448799761
0.0068000000000000005,0.0,19.986404622952058
0.006900000000000001,0.0,19.986204759905146
0.007,0.0,19.986004898856855
0.0071,0.0,19.985805039807165
0.007200000000000001,0.0,19.985605182756053
0.0073,0.0,19.985405327703504
0.0074,0.0,19.985205474649494
0.007500000000000001,0.0,19.985005623594002
0.0076,0.0,19.984805774537012
0.0077,0.0,19.984605927478505
0.0078000000000000005,0.0,19.984406082418456
0.0079,0.0,19.984206239356848
0.008,0.0,19.984006398293662
0.0081,0.0,19.983806559228874
0.0082,0.0,19.98360672216247
0.0083,0.0,19.983406887094425
0.008400000000000001,0.0,19.98320705402472
0.0085,0.0,19.983007222953336
0.0086,0.0,19.982807393880254
0.008700000000000001,0.0,19.982607566805452
0.0088,0.0,19.98240774172891
0.0089,0.0,19.98220791865061
0.009000000000000001,0.0,19.982008097570528
0.0091,0.0,19.98180827848865
0.0092,0.0,19.981608461404953
0.009300000000000001,0.0,19.981408646319416
0.0094,0.0,19.98120883323202
0.0095,0.0,19.981009022142747
0.009600000000000001,0.0,19.98080921305157
0.0097,0.0,19.98060940595848
0.0098,0.0,19.980409600863446
0.0099,0.0,19.980209797766456
0.01,0.0,19.980009996667487
0.010100000000000001,0.0,19.97981019756652
0.0102,0.0,19.979610400463528
0.0103,0.0,19.9794106053585
0.010400000000000001,0.0,19.979210812251413
0.0105,0.0,19.97901102114225
0.0106,0.0,19.978811232030985
0.010700000000000001,0.0,19.9786114449176
0.0108,0.0,19.978411659802077
0.0109,0.0,19.978211876684398
0.011000000000000001,0.0,19.978012095564537
0.0111,0.0,19.977812316442478
0.0112,0.0,19.9776125393182
0.011300000000000001,0.0,19.977412764191687
0.0114,0.0,19.977212991062913
0.0115,0.0,19.97701321993186
0.011600000000000001,0.0,19.976813450798506
0.0117,0.0,19.976613683662837
0.0118,0.0,19.976413918524827
0.0119,0.0,19.976214155384458
0.012,0.0,19.976014394241712
0.012100000000000001,0.0,19.97581463509657
0.0122,0.0,19.975614877949006
0.0123,0.0,19.975415122799003
0.012400000000000001,0.0,19.97521536964654
0.0125,0.0,19.975015618491604
0.0126,0.0,19.974815869334165
0.012700000000000001,0.0,19.974616122174208
0.0128,0.0,19.974416377011714
0.0129,0.0,19.974216633846662
0.013000000000000001,0.0,19.974016892679032
0.0131,0.0,19.973817153508804
0.0132,0.0,19.973617416335955
0.013300000000000001,0.0,19.97341768116047
0.0134,0.0,19.973217947982327
0.0135,0.0,19.973018216801506
0.013600000000000001,0.0,19.972818487617985
0.0137,0.0,19.972618760431747
0.013800000000000002,0.0,19.97241903524277
0.013900000000000001,0.0,19.972219312051035
0.014,0.0,19.972019590856522
0.014100000000000001,0.0,19.97181987165921
0.0142,0.0,19.97162015445908
0.0143,0.0,19.971420439256114
0.014400000000000001,0.0,19.97122072605029
0.0145,0.0,19.97102101484159
0.0146,0.0,19.97082130562999
0.014700000000000001,0.0,19.97062159841547
0.0148,0.0,19.97042189319801
0.0149,0.0,19.970222189977598
0.015000000000000001,0.0,19.970022488754207
0.0151,0.0,19.969822789527818
0.0152,0.0,19.96962309229841
0.015300000000000001,0.0,19.969423397065963
0.0154,0.0,19.969223703830462
0.0155,0.0,19.96902401259188
0.015600000000000001,0.0,19.9688243233502
0.015700000000000002,0.0,19.968624636105407
0.0158,0.0,19.968424950857475
0.0159,0.0,19.968225267606385
0.016,0.0,19.968025586352116
0.0161,0.0,19.96782590709465
0.0162,0.0,19.967626229833968
0.016300000000000002,0.0,19.967426554570046
0.0164,0.0,19.967226881302867
0.0165,0.0,19.967027210032413
0.0166,0.0,19.96682754075866
0.0167,0.0,19.966627873481592
0.016800000000000002,0.0,19.966428208201187
0.016900000000000002,0.0,19.966228544917424
0.017,0.0,19.966028883630283
0.0171,0.0,19.965829224339746
0.0172,0.0,19.96562956704579
0.0173,0.0,19.965429911748398
0.017400000000000002,0.0,19.965230258447548
0.0175,0.0,19.965030607143223
0.0176,0.0,19.9648309578354
0.0177,0.0,19.96463131052406
0.0178,0.0,19.964431665209183
0.0179,0.0,19.964232021890748
0.018000000000000002,0.0,19.96403238056874
0.0181,0.0,19.96383274124313
0.0182,0.0,19.963633103913907
0.0183,0.0,19.963433468581044
0.0184,0.0,19.963233835244527
0.018500000000000003,0.0,19.963034203904332
0.018600000000000002,0.0,19.962834574560443
0.0187,0.0,19.962634947212834
0.0188,0.0,19.96243532186149
0.0189,0.0,19.96223569850639
0.019,0.0,19.962036077147513
0.019100000000000002,0.0,19.96183645778484
0.019200000000000002,0.0,19.96163684041835
0.0193,0.0,19.961437225048023
0.0194,0.0,19.96123761167384
0.0195,0.0,19.961038000295783
0.0196,0.0,19.96083839091383
0.019700000000000002,0.0,19.96063878352796
0.0198,0.0,19.960439178138152
0.0199,0.0,19.96023957474439
0.02,0.0,19.96003997334665
0.0201,0.0,19.959840373944914
0.020200000000000003,0.0,19.959640776539164
0.020300000000000002,0.0,19.959441181129378
0.0204,0.0,19.959241587715535
0.0205,0.0,19.959041996297618
0.0206,0.0,19.958842406875604
0.0207,0.0,19.958642819449473
0.020800000000000003,0.0,19.958443234019207
0.020900000000000002,0.0,19.958243650584784
0.021,0.0,19.958044069146187
0.0211,0.0,19.957844489703394
0.0212,0.0,19.957644912256384
0.0213,0.0,19.95744533680514
0.021400000000000002,0.0,19.95724576334964
0.021500000000000002,0.0,19.957046191889866
0.0216,0.0,19.956846622425797
0.0217,0.0,19.95664705495741
0.0218,0.0,19.95644748948469
0.0219,0.0,19.956247926007617
0.022000000000000002,0.0,19.956048364526165
0.0221,0.0,19.95584880504032
0.0222,0.0,19.955649247550056
0.0223,0.0,19.95544969205536
0.0224,0.0,19.95525013855621
0.022500000000000003,0.0,19.955050587052583
0.022600000000000002,0.0,19.95485103754446
0.0227,0.0,19.954651490031825
0.0228,0.0,19.954451944514656
0.0229,0.0,19.954252400992928
0.023,0.0,19.95405285946663
0.023100000000000002,0.0,19.95385331993573
0.023200000000000002,0.0,19.95365378240022
0.0233,0.0,19.953454246860076
0.0234,0.0,19.95325471331528
0.0235,0.0,19.953055181765805
0.0236,0.0,19.952855652211635
0.023700000000000002,0.0,19.95265612465275
0.0238,0.0,19.952456599089135
0.0239,0.0,19.952257075520762
0.024,0.0,19.95205755394762
0.0241,0.0,19.95185803436968
0.024200000000000003,0.0,19.951658516786924
0.024300000000000002,0.0,19.951459001199336
0.0244,0.0,19.951259487606894
0.0245,0.0,19.951059976009578
0.0246,0.0,19.950860466407367
0.0247,0.0,19.950660958800242
0.024800000000000003,0.0,19.950461453188183
0.024900000000000002,0.0,19.95026194957117
0.025,0.0,19.950062447949186
0.0251,0.0,19.949862948322206
0.0252,0.0,19.949663450690213
0.0253,0.0,19.949463955053186
0.025400000000000002,0.0,19.949264461411104
0.025500000000000002,0.0,19.94906496976395
0.0256,0.0,19.948865480111703
0.0257,0.0,19.94866599245434
0.0258,0.0,19.948466506791846
0.025900000000000003,0.0,19.9482670231242
0.026000000000000002,0.0,19.948067541451376
0.0261,0.0,19.947868061773363
0.0262,0.0,19.947668584090135
0.0263,0.0,19.947469108401673
0.0264,0.0,19.947269634707958
0.026500000000000003,0.0,19.94707016300897
0.026600000000000002,0.0,19.94687069330469
0.0267,0.0,19.946671225595097
0.0268,0.0,19.946471759880172
0.0269,0.0,19.946272296159894
0.027,0.0,19.946072834434244
0.027100000000000003,0.0,19.9458733747032
0.027200000000000002,0.0,19.945673916966744
0.0273,0.0,19.945474461224855
0.0274,0.0,19.945275007477512
0.0275,0.0,19.9450755557247
0.027600000000000003,0.0,19.944876105966394
0.027700000000000002,0.0,19.944676658202575
0.027800000000000002,0.0,19.944477212433224
0.0279,0.0,19.94427776865832
0.028,0.0,19.944078326877843
0.0281,0.0,19.943878887091774
0.028200000000000003,0.0,19.943679449300095
0.028300000000000002,0.0,19.943480013502782
0.0284,0.0,19.943280579699817
0.0285,0.0,19.94308114789118
0.0286,0.0,19.942881718076855
0.0287,0.0,19.942682290256815
0.028800000000000003,0.0,19.942482864431042
0.028900000000000002,0.0,19.942283440599518
0.029,0.0,19.942084018762223
0.0291,0.0,19.94188459891914
0.0292,0.0,19.94168518107024
0.029300000000000003,0.0,19.94148576521551
0.029400000000000003,0.0,19.94128635135493
0.029500000000000002,0.0,19.941086939488475
0.0296,0.0,19.94088752961613
0.0297,0.0,19.940688121737875
0.0298,0.0,19.94048871585369
0.029900000000000003,0.0,19.940289311963554
0.030000000000000002,0.0,19.940089910067446
0.030100000000000002,0.0,19.939890510165345
0.0302,0.0,19.939691112257233
0.0303,0.0,19.939491716343092
0.0304,0.0,19.9392923224229
0.030500000000000003,0.0,19.93909293049664
0.030600000000000002,0.0,19.938893540564283
0.0307,0.0,19.938694152625818
0.0308,0.0,19.938494766681224
0.0309,0.0,19.938295382730477
0.031,0.0,19.938096000773562
0.031100000000000003,0.0,19.937896620810456
0.031200000000000002,0.0,19.93769724284114
0.0313,0.0,19.93749786686559
0.031400000000000004,0.0,19.937298492883794
0.0315,0.0,19.937099120895727
0.0316,0.0,19.936899750901368
0.0317,0.0,19.9367003829007
0.0318,0.0,19.936501016893704
0.031900000000000005,0.0,19.936301652880356
0.032,0.0,19.93610229086064
0.032100000000000004,0.0,19.935902930834533
0.0322,0.0,19.935703572802016
0.0323,0.0,19.935504216763068
0.0324,0.0,19.935304862717672
0.0325,0.0,19.935105510665807
0.032600000000000004,0.0,19.93490616060745
0.0327,0.0,19.934706812542586
0.0328,0.0,19.934507466471192
0.0329,0.0,19.93430812239325
0.033,0.0,19.93410878030874
0.033100000000000004,0.0,19.93390944021764
0.0332,0.0,19.93371010211993
0.0333,0.0,19.933510766015594
0.0334,0.0,19.933311431904606
0.0335,0.0,19.93311209978695
0.033600000000000005,0.0,19.932912769662604
0.0337,0.0,19.93271344153155
0.033800000000000004,0.0,19.93251411539377
0.0339,0.0,19.932314791249237
0.034,0.0,19.932115469097937
0.0341,0.0,19.931916148939848
0.0342,0.0,19.931716830774953
0.034300000000000004,0.0,19.93151751460323
0.0344,0.0,19.931318200424656
0.0345,0.0,19.931118888239215
0.0346,0.0,19.930919578046886
0.0347,0.0,19.930720269847647
0.034800000000000005,0.0,19.93052096364148
0.0349,0.0,19.930321659428365
0.035,0.0,19.930122357208283
0.0351,0.0,19.929923056981213
0.0352,0.0,19.929723758747137
0.035300000000000005,0.0,19.929524462506034
0.0354,0.0,19.929325168257883
0.035500000000000004,0.0,19.92912587600266
0.0356,0.0,19.928926585740353
0.0357,0.0,19.92872729747094
0.0358,0.0,19.9285280111944
0.0359,0.0,19.92832872691071
0.036000000000000004,0.0,19.928129444619852
0.0361,0.0,19.927930164321808
0.0362,0.0,19.92773088601656
0.0363,0.0,19.927531609704083
0.0364,0.0,19.92733233538436
0.036500000000000005,0.0,19.92713306305737
0.0366,0.0,19.92693379272309
0.0367,0.0,19.92673452438151
0.0368,0.0,19.926535258032597
0.0369,0.0,19.92633599367634
0.037000000000000005,0.0,19.926136731312717
0.0371,0.0,19.925937470941708
0.037200000000000004,0.0,19.925738212563292
0.0373,0.0,19.92553895617745
0.0374,0.0,19.925339701784164
0.0375,0.0,19.92514044938341
0.0376,0.0,19.92494119897517
0.037700000000000004,0.0,19.924741950559422
0.0378,0.0,19.92454270413615
0.0379,0.0,19.924343459705334
0.038,0.0,19.92414421726695
0.0381,0.0,19.92394497682098
0.038200000000000005,0.0,19.923745738367405
0.0383,0.0,19.923546501906205
0.038400000000000004,0.0,19.92334726743736
0.0385,0.0,19.92314803496085
0.0386,0.0,19.922948804476654
0.038700000000000005,0.0,19.922749575984753
0.0388,0.0,19.922550349485128
0.038900000000000004,0.0,19.92235112497776
0.039,0.0,19.922151902462623
0.0391,0.0,19.921952681939704
0.0392,0.0,19.92175346340898
0.0393,0.0,19.92155424687043
0.039400000000000004,0.0,19.921355032324033
0.0395,0.0,19.921155819769776
0.0396,0.0,19.920956609207632
0.0397,0.0,19.920757400637584
0.0398,0.0,19.920558194059613
0.039900000000000005,0.0,19.920358989473698
0.04,0.0,19.920159786879818
0.040100000000000004,0.0,19.919960586277956
0.0402,0.0,19.91976138766809
0.0403,0.0,19.919562191050197
0.040400000000000005,0.0,19.919362996424262
0.0405,0.0,19.919163803790262
0.040600000000000004,0.0,19.91896461314818
0.0407,0.0,19.918765424497995
0.0408,0.0,19.918566237839684
0.0409,0.0,19.91836705317323
0.041,0.0,19.918167870498614
0.041100000000000005,0.0,19.917968689815815
0.0412,0.0,19.917769511124813
0.0413,0.0,19.917570334425587
0.0414,0.0,19.91737115971812
0.0415,0.0,19.917171987002387
0.041600000000000005,0.0,19.916972816278374
0.0417,0.0,19.916773647546055
0.041800000000000004,0.0,19.916574480805416
0.0419,0.0,19.916375316056435
0.042,0.0,19.91617615329909
0.042100000000000005,0.0,19.915976992533363
0.0422,0.0,19.915777833759233
0.042300000000000004,0.0,19.91557867697668
0.0424,0.0,19.915379522185685
0.0425,0.0,19.915180369386228
0.0426,0.0,19.91498121857829
0.0427,0.0,19.914782069761852
0.042800000000000005,0.0,19.91458292293689
0.0429,0.0,19.91438377810339
0.043000000000000003,0.0,19.914184635261325
0.0431,0.0,19.913985494410678
0.0432,0.0,19.91378635555143
0.043300000000000005,0.0,19.91358721868356
0.0434,0.0,19.91338808380705
0.043500000000000004,0.0,19.913188950921878
0.0436,0.0,19.912989820028024
0.0437,0.0,19.91279069112547
0.0438,0.0,19.912591564214193
0.0439,0.0,19.912392439294177
0.044000000000000004,0.0,19.9121933163654
0.0441,0.0,19.91199419542784
0.0442,0.0,19.911795076481482
0.0443,0.0,19.911595959526302
0.0444,0.0,19.911396844562283
0.044500000000000005,0.0,19.911197731589404
0.0446,0.0,19.910998620607643
0.044700000000000004,0.0,19.910799511616982
0.0448,0.0,19.9106004046174
0.0449,0.0,19.910401299608882
0.045000000000000005,0.0,19.910202196591403
0.0451,0.0,19.910003095564942
0.045200000000000004,0.0,19.909803996529483
0.0453,0.0,19.909604899485004
0.0454,0.0,19.909405804431486
0.0455,0.0,19.90920671136891
0.0456,0.0,19.909007620297253
0.045700000000000005,0.0,19.908808531216497
0.0458,0.0,19.908609444126622
0.0459,0.0,19.90841035902761
0.046,0.0,19.908211275919435
0.0461,0.0,19.908012194802083
0.046200000000000005,0.0,19.907813115675534
0.0463,0.0,19.907614038539766
0.046400000000000004,0.0,19.907414963394757
0.0465,0.0,19.90721589024049
0.0466,0.0,19.907016819076944
0.046700000000000005,0.0,19.9068177499041
0.0468,0.0,19.906618682721938
0.046900000000000004,0.0,19.90641961753044
0.047,0.0,19.906220554329582
0.0471,0.0,19.906021493119347
0.0472,0.0,19.905822433899715
0.0473,0.0,19.905623376670665
0.047400000000000005,0.0,19.905424321432175
0.0475,0.0,19.90522526818423
0.0476,0.0,19.905026216926803
0.0477,0.0,19.90482716765988
0.0478,0.0,19.904628120383443
0.047900000000000005,0.0,19.904429075097468
0.048,0.0,19.904230031801934
0.048100000000000004,0.0,19.904030990496825
0.0482,0.0,19.903831951182116
0.0483,0.0,19.90363291385779
0.048400000000000006,0.0,19.90343387852383
0.0485,0.0,19.903234845180215
0.048600000000000004,0.0,19.90303581382692
0.0487,0.0,19.902836784463933
0.0488,0.0,19.902637757091227
0.0489,0.0,19.902438731708784
0.049,0.0,19.902239708316586
0.049100000000000005,0.0,19.90204068691461
0.0492,0.0,19.90184166750284
0.049300000000000004,0.0,19.901642650081254
0.0494,0.0,19.90144363464983
0.0495,0.0,19.90124462120855
0.049600000000000005,0.0,19.9010456097574
0.0497,0.0,19.90084660029635
0.049800000000000004,0.0,19.900647592825386
0.0499,0.0,19.90044858734449
0.05,0.0,19.900249583853633
0.050100000000000006,0.0,19.900050582352804
0.0502,0.0,19.89985158284198
0.050300000000000004,0.0,19.89965258532114
0.0504,0.0,19.899453589790266
0.0505,0.0,19.89925459624934
0.0506,0.0,19.899055604698336
0.0507,0.0,19.898856615137237
0.050800000000000005,0.0,19.898657627566024
0.0509,0.0,19.89845864198468
0.051000000000000004,0.0,19.89825965839318
0.0511,0.0,19.898060676791506
0.0512,0.0,19.89786169717964
0.051300000000000005,0.0,19.89766271955756
0.0514,0.0,19.897463743925243
0.051500000000000004,0.0,19.897264770282675
0.0516,0.0,19.897065798629832
0.0517,0.0,19.896866828966697
0.051800000000000006,0.0,19.89666786129325
0.0519,0.0,19.896468895609466
0.052000000000000005,0.0,19.89626993191533
0.0521,0.0,19.896070970210822
0.0522,0.0,19.89587201049592
0.0523,0.0,19.895673052770608
0.0524,0.0,19.89547409703486
0.052500000000000005,0.0,19.89527514328866
0.0526,0.0,19.895076191531988
0.052700000000000004,0.0,19.894877241764824
0.0528,0.0,19.89467829398715
0.0529,0.0,19.89447934819894
0.053000000000000005,0.0,19.894280404400178
0.0531,0.0,19.894081462590844
0.053200000000000004,0.0,19.89388252277092
0.0533,0.0,19.893683584940383
0.0534,0.0,19.893484649099214
0.053500000000000006,0.0,19.893285715247394
0.0536,0.0,19.893086783384902
0.053700000000000005,0.0,19.89288785351172
0.0538,0.0,19.892688925627827
0.0539,0.0,19.8924899997332
0.054,0.0,19.892291075827824
0.0541,0.0,19.892092153911676
0.054200000000000005,0.0,19.89189323398474
0.0543,0.0,19.89169431604699
0.054400000000000004,0.0,19.89149540009841
0.0545,0.0,19.89129648613898
0.0546,0.0,19.89109757416868
0.054700000000000006,0.0,19.89089866418749
0.0548,0.0,19.89069975619539
0.054900000000000004,0.0,19.890500850192357
0.055,0.0,19.890301946178376
0.0551,0.0,19.890103044153424
0.055200000000000006,0.0,19.889904144117484
0.0553,0.0,19.889705246070534
0.055400000000000005,0.0,19.889506350012557
0.0555,0.0,19.889307455943527
0.055600000000000004,0.0,19.88910856386343
0.0557,0.0,19.888909673772243
0.0558,0.0,19.888710785669947
0.055900000000000005,0.0,19.888511899556523
0.056,0.0,19.88831301543195
0.056100000000000004,0.0,19.88811413329621
0.0562,0.0,19.88791525314928
0.0563,0.0,19.887716374991143
0.056400000000000006,0.0,19.887517498821776
0.0565,0.0,19.88731862464116
0.056600000000000004,0.0,19.887119752449276
0.0567,0.0,19.886920882246105
0.0568,0.0,19.886722014031626
0.056900000000000006,0.0,19.886523147805818
0.057,0.0,19.886324283568662
0.057100000000000005,0.0,19.886125421320138
0.0572,0.0,19.885926561060227
0.057300000000000004,0.0,19.88572770278891
0.0574,0.0,19.885528846506165
0.0575,0.0,19.885329992211975
0.057600000000000005,0.0,19.885131139906317
0.0577,0.0,19.88493228958917
0.057800000000000004,0.0,19.88473344126052
0.0579,0.0,19.88453459492034
0.058,0.0,19.884335750568614
0.058100000000000006,0.0,19.88413690820532
0.0582,0.0,19.883938067830442
0.058300000000000005,0.0,19.883739229443957
0.0584,0.0,19.88354039304585
0.0585,0.0,19.88334155863609
0.058600000000000006,0.0,19.88314272621467
0.0587,0.0,19.88294389578156
0.058800000000000005,0.0,19.882745067336746
0.0589,0.0,19.882546240880206
0.059000000000000004,0.0,19.88234741641192
0.0591,0.0,19.88214859393187
0.0592,0.0,19.881949773440034
0.059300000000000005,0.0,19.881750954936393
0.0594,0.0,19.88155213842093
0.059500000000000004,0.0,19.88135332389362
0.0596,0.0,19.881154511354445
0.0597,0.0,19.880955700803387
0.059800000000000006,0.0,19.880756892240424
0.0599,0.0,19.880558085665538
0.060000000000000005,0.0,19.880359281078704
0.0601,0.0,19.880160478479908
0.060200000000000004,0.0,19.87996167786913
0.0603,0.0,19.879762879246346
0.0604,0.0,19.879564082611537
0.060500000000000005,0.0,19.879365287964685
0.0606,0.0,19.87916649530577
0.060700000000000004,0.0,19.878967704634775
0.0608,0.0,19.878768915951675
0.0609,0.0,19.87857012925645
0.061000000000000006,0.0,19.87837134454908
0.0611,0.0,19.87817256182955
0.061200000000000004,0.0,19.87797378109784
0.0613,0.0,19.877775002353925
0.0614,0.0,19.877576225597785
0.061500000000000006,0.0,19.877377450829403
0.0616,0.0,19.87717867804876
0.061700000000000005,0.0,19.876979907255837
0.0618,0.0,19.87678113845061
0.061900000000000004,0.0,19.876582371633063
0.062,0.0,19.876383606803174
0.0621,0.0,19.87618484396092
0.062200000000000005,0.0,19.875986083106287
0.0623,0.0,19.87578732423925
0.062400000000000004,0.0,19.875588567359795
0.0625,0.0,19.875389812467898
0.0626,0.0,19.87519105956354
0.0627,0.0,19.8749923086467
0.06280000000000001,0.0,19.87479355971736
0.0629,0.0,19.8745948127755
0.063,0.0,19.8743960678211
0.0631,0.0,19.874197324854137
0.0632,0.0,19.873998583874595
0.06330000000000001,0.0,19.873799844882452
0.0634,0.0,19.87360110787769
0.0635,0.0,19.873402372860287
0.0636,0.0,19.873203639830226
0.0637,0.0,19.873004908787486
0.06380000000000001,0.0,19.872806179732045
0.0639,0.0,19.872607452663885
0.064,0.0,19.872408727582986
0.0641,0.0,19.87221000448933
0.06420000000000001,0.0,19.872011283382893
0.06430000000000001,0.0,19.871812564263656
0.0644,0.0,19.871613847131602
0.0645,0.0,19.87141513198671
0.0646,0.0,19.871216418828958
0.06470000000000001,0.0,19.87101770765833
0.0648,0.0,19.8708189984748
0.0649,0.0,19.870620291278353
0.065,0.0,19.870421586068968
0.0651,0.0,19.870222882846626
0.06520000000000001,0.0,19.870024181611306
0.0653,0.0,19.869825482362987
0.0654,0.0,19.86962678510165
0.0655,0.0,19.869428089827277
0.0656,0.0,19.869229396539847
0.06570000000000001,0.0,19.86903070523934
0.0658,0.0,19.868832015925737
0.0659,0.0,19.868633328599017
0.066,0.0,19.86843464325916
0.0661,0.0,19.868235959906148
0.06620000000000001,0.0,19.86803727853996
0.0663,0.0,19.86783859916057
0.0664,0.0,19.867639921767967
0.0665,0.0,19.867441246362127
0.0666,0.0,19.86724257294303
0.06670000000000001,0.0,19.86704390151066
0.0668,0.0,19.866845232064993
0.0669,0.0,19.86664656460601
0.067,0.0,19.866447899133693
0.0671,0.0,19.86624923564802
0.06720000000000001,0.0,19.86605057414897
0.0673,0.0,19.86585191463653
0.0674,0.0,19.865653257110672
0.0675,0.0,19.86545460157138
0.06760000000000001,0.0,19.865255948018632
0.06770000000000001,0.0,19.86505729645241
0.0678,0.0,19.864858646872694
0.0679,0.0,19.864659999279464
0.068,0.0,19.864461353672702
0.06810000000000001,0.0,19.864262710052387
0.0682,0.0,19.864064068418497
0.0683,0.0,19.863865428771014
0.0684,0.0,19.863666791109917
0.0685,0.0,19.863468155435186
0.06860000000000001,0.0,19.8632695217468
0.0687,0.0,19.863070890044742
0.0688,0.0,19.86287226032899
0.0689,0.0,19.862673632599527
0.069,0.0,19.862475006856332
0.06910000000000001,0.0,19.862276383099385
0.0692,0.0,19.862077761328663
0.0693,0.0,19.86187914154415
0.0694,0.0,19.861680523745825
0.0695,0.0,19.86148190793367
0.06960000000000001,0.0,19.86128329410766
0.0697,0.0,19.86108468226778
0.0698,0.0,19.860886072414008
0.0699,0.0,19.860687464546324
0.07,0.0,19.86048885866471
0.07010000000000001,0.0,19.860290254769144
0.0702,0.0,19.86009165285961
0.0703,0.0,19.85989305293608
0.0704,0.0,19.859694454998543
0.07050000000000001,0.0,19.859495859046973
0.07060000000000001,0.0,19.859297265081356
0.0707,0.0,19.859098673101666
0.0708,0.0,19.858900083107887
0.0709,0.0,19.858701495099996
0.07100000000000001,0.0,19.858502909077977
0.0711,0.0,19.858304325041807
0.0712,0.0,19.85810574299147
0.0713,0.0,19.857907162926942
0.0714,0.0,19.857708584848204
0.07150000000000001,0.0,19.857510008755238
0.0716,0.0,19.85731143464802
0.0717,0.0,19.857112862526538
0.0718,0.0,19.856914292390766
0.0719,0.0,19.856715724240683
0.07200000000000001,0.0,19.856517158076272
0.0721,0.0,19.856318593897512
0.0722,0.0,19.856120031704386
0.0723,0.0,19.85592147149687
0.0724,0.0,19.85572291327495
0.07250000000000001,0.0,19.8555243570386
0.0726,0.0,19.855325802787803
0.0727,0.0,19.85512725052254
0.0728,0.0,19.854928700242787
0.0729,0.0,19.854730151948527
0.07300000000000001,0.0,19.85453160563974
0.0731,0.0,19.854333061316407
0.0732,0.0,19.85413451897851
0.0733,0.0,19.853935978626023
0.0734,0.0,19.85373744025893
0.07350000000000001,0.0,19.853538903877208
0.0736,0.0,19.853340369480843
0.0737,0.0,19.853141837069813
0.0738,0.0,19.852943306644097
0.07390000000000001,0.0,19.852744778203675
0.07400000000000001,0.0,19.852546251748528
0.0741,0.0,19.852347727278634
0.0742,0.0,19.852149204793974
0.0743,0.0,19.85195068429453
0.07440000000000001,0.0,19.85175216578028
0.0745,0.0,19.851553649251205
0.0746,0.0,19.851355134707287
0.0747,0.0,19.851156622148505
0.0748,0.0,19.850958111574837
0.07490000000000001,0.0,19.850759602986265
0.075,0.0,19.85056109638277
0.0751,0.0,19.85036259176433
0.0752,0.0,19.850164089130928
0.0753,0.0,19.84996558848254
0.07540000000000001,0.0,19.84976708981915
0.0755,0.0,19.849568593140738
0.0756,0.0,19.84937009844728
0.0757,0.0,19.84917160573876
0.0758,0.0,19.84897311501516
0.07590000000000001,0.0,19.848774626276455
0.076,0.0,19.848576139522628
0.0761,0.0,19.84837765475366
0.0762,0.0,19.848179171969527
0.0763,0.0,19.847980691170214
0.07640000000000001,0.0,19.8477822123557
0.0765,0.0,19.847583735525962
0.0766,0.0,19.847385260680984
0.0767,0.0,19.847186787820743
